"Outcome","Group","Coefficient","Estimate","Std..Error","z.value","Pr...z..","LowerCI","UpperCI","Arm","Reflected"
"Baby Anti-BCG IgA (AUC)","MVA85A","(Intercept)",4.874697813569001,0.2378753345642703,20.492657729723263,2.5034705524201125e-93,4.408470725012616,5.340924902125386,"B",FALSE
"Baby Anti-BCG IgA (AUC)","MVA85A","TreatmentMVA85A",0.07821051825460175,0.2556499868179624,0.30592811377804674,0.7596593798417379,-0.4228542485567441,0.5792752850659476,"B",FALSE
"Baby Anti-BCG IgA (AUC)","MVA85A","Time365",0.1610669714573933,0.29335324153672876,0.5490546844263426,0.5829679223974902,-0.4138948167026744,0.7360287596174611,"B",FALSE
"Baby Anti-BCG IgA (AUC)","MVA85A","GenderM",-0.32379215425542685,0.2560683920124822,-1.2644752900219072,0.20605948429823137,-0.825676980178976,0.17809267166812226,"B",FALSE
"Baby Anti-BCG IgA (AUC)","MVA85A","TreatmentMVA85A:Time365",0.14467913016436754,0.3119208178479049,0.4638328764414636,0.6427674868408182,-0.4666744388458044,0.7560326991745394,"B",FALSE
"Baby Anti-BCG IgA (AUC)","MVA85A","Time365:GenderM",0.32360027487392123,0.3146949177303839,1.0282983824707554,0.30380949171248994,-0.29319042999542627,0.9403909797432688,"B",FALSE
"Baby Anti-BCG IgA (AUC)","QFT","(Intercept)",4.876423852520134,0.208243694797493,23.416909968209232,2.8745463014394157e-121,4.468273710709497,5.2845739943307715,"B",FALSE
"Baby Anti-BCG IgA (AUC)","QFT","QFTPositive",0.0979393053333167,0.2599374473325011,0.3767802844044892,0.706336893567393,-0.4115287296716626,0.607407340338296,"B",FALSE
"Baby Anti-BCG IgA (AUC)","QFT","Time365",0.2605914540798277,0.26163675026734806,0.9960047807257495,0.3192478223401948,-0.2522071534762747,0.7733900616359302,"B",FALSE
"Baby Anti-BCG IgA (AUC)","QFT","GenderM",-0.3365526582470628,0.2550134864172676,-1.3197445475349336,0.1869203213248809,-0.8363699071969015,0.16326459070277588,"B",FALSE
"Baby Anti-BCG IgA (AUC)","QFT","QFTPositive:Time365",-0.051478021471831226,0.31344366229752835,-0.16423372894031285,0.8695471497386202,-0.6658163107573218,0.5628602678136594,"B",FALSE
"Baby Anti-BCG IgA (AUC)","QFT","Time365:GenderM",0.3066875978553664,0.3122227893573935,0.9822716608437858,0.3259660319546692,-0.30525782443776034,0.9186330201484931,"B",FALSE
"Baby Anti-BCG IgA (AUC)","FA - FA","(Intercept)",5.092819878125691,0.20823004478168472,24.45766115771224,4.1713425884216243e-132,4.684696489854426,5.5009432663969555,"B",FALSE
